pelatihan_id,kode_pelatihan,dibuat_oleh_admin_id,jenis_pelatihan_id,status_pelatihan_id,judul_pelatihan,deskripsi_pelatihan,mentor_nama,durasi_jam,total_modul,harga,akses_seumur_hidup,masa_akses_hari,rating_rata_rata,jumlah_alumni,thumbnail_url,syarat_ketentuan,tanggal_publish,is_deleted,deleted_at,archived_at,created_at,updated_at
PLT000376,PLT-2026-00376,ADM000087,JP04,PUBLISHED,Legalitas dan Dokumen Usaha - Intensif,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait legalitas dan dokumen usaha - intensif. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Nurul Kusumawati,5,4,0,false,30,4.78,310,https://cdn.umkmtumbuh.local/training/plt000376.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-04-24 03:14:09,false,,,2025-03-19 03:14:09,2025-05-22 03:14:09
PLT000377,PLT-2026-00377,ADM000174,JP05,ARCHIVED,Persiapan Sertifikasi Halal - Intensif,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam persiapan sertifikasi halal - intensif. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Naufan Nuraini,11,8,0,true,365,4.46,208,https://cdn.umkmtumbuh.local/training/plt000377.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-10-07 00:49:41,false,,2027-06-25 00:49:41,2025-09-04 00:49:41,2026-01-03 00:49:41
PLT000378,PLT-2026-00378,ADM000126,JP06,DRAFT,Pembukuan dan Harga Pokok Produksi - Mandiri,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam pembukuan dan harga pokok produksi - mandiri. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Sriyono Nugroho,7,5,0,true,365,,0,https://cdn.umkmtumbuh.local/training/plt000378.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",,false,,,2024-06-11 01:01:29,2024-09-21 01:01:29
PLT000379,PLT-2026-00379,ADM000197,JP07,ARCHIVED,Optimasi Marketplace - Intensif,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi optimasi marketplace - intensif disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Latifah Ningsih,10,7,0,true,30,4.66,699,https://cdn.umkmtumbuh.local/training/plt000379.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-05-14 19:05:26,false,,2027-02-20 19:05:26,2025-04-28 19:05:26,2025-07-25 19:05:26
PLT000380,PLT-2026-00380,ADM000093,JP08,PUBLISHED,Ekspor Pemula untuk Produk Lokal - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi ekspor pemula untuk produk lokal - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Krisna Fitriani,5,4,0,false,90,4.70,730,https://cdn.umkmtumbuh.local/training/plt000380.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-08-05 08:16:55,false,,,2025-06-28 08:16:55,2025-09-11 08:16:55
PLT000381,PLT-2026-00381,ADM000056,JP09,PUBLISHED,Desain Kemasan dan Branding - Intensif,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi desain kemasan dan branding - intensif disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Novi Azarel,12,8,0,true,30,4.61,791,https://cdn.umkmtumbuh.local/training/plt000381.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2024-08-26 05:46:13,false,,,2024-07-31 05:46:13,2024-09-16 05:46:13
PLT000382,PLT-2026-00382,ADM000076,JP10,ONGOING,Customer Service dan Retensi Pelanggan - Mandiri,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait customer service dan retensi pelanggan - mandiri. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Siti Pangestu,10,8,0,true,90,4.55,930,https://cdn.umkmtumbuh.local/training/plt000382.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-08-01 22:28:03,false,,,2024-07-21 22:28:03,2024-09-17 22:28:03
PLT000383,PLT-2026-00383,ADM000237,JP11,DRAFT,Operasional Produksi Efisien - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi operasional produksi efisien - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Yusuf Maryati,6,8,0,true,60,,0,https://cdn.umkmtumbuh.local/training/plt000383.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",,false,,,2024-12-15 15:12:56,2025-03-04 15:12:56
PLT000384,PLT-2026-00384,ADM000121,JP12,PUBLISHED,Branding UMKM dan Pitching - Terapan,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi branding umkm dan pitching - terapan disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Rizky Sutrisno,8,5,0,false,90,4.26,469,https://cdn.umkmtumbuh.local/training/plt000384.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-05-05 08:54:35,false,,,2024-04-15 08:54:35,2024-06-30 08:54:35
PLT000385,PLT-2026-00385,ADM000189,JP01,ONGOING,Pembukuan Praktis untuk UMKM - Terapan,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan praktis untuk umkm - terapan secara praktis melalui modul bertahap dan unggahan tugas proyek.,Maya Prakoso,6,8,0,false,90,4.51,386,https://cdn.umkmtumbuh.local/training/plt000385.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-09-26 11:20:48,false,,,2024-09-06 11:20:48,2024-11-20 11:20:48
PLT000386,PLT-2026-00386,ADM000143,JP02,DRAFT,Strategi Pemasaran Digital - Mandiri,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait strategi pemasaran digital - mandiri. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Rafi Lestari,10,6,0,true,90,,0,https://cdn.umkmtumbuh.local/training/plt000386.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",,false,,,2026-01-25 19:21:08,2026-03-26 19:21:08
PLT000387,PLT-2026-00387,ADM000138,JP03,PUBLISHED,Foto Produk dan Katalog Online - Pemula,Program pendampingan singkat untuk UMKM yang ingin menerapkan foto produk dan katalog online - pemula secara praktis melalui modul bertahap dan unggahan tugas proyek.,Mila Maulana,10,8,0,true,30,4.52,221,https://cdn.umkmtumbuh.local/training/plt000387.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-07-28 11:52:24,false,,,2024-07-16 11:52:24,2024-08-23 11:52:24
PLT000388,PLT-2026-00388,ADM000133,JP04,ARCHIVED,Legalitas dan Dokumen Usaha - Terapan,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait legalitas dan dokumen usaha - terapan. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Rangga Mulyani,9,8,0,true,180,4.14,325,https://cdn.umkmtumbuh.local/training/plt000388.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-07-26 11:44:36,false,,2027-05-07 11:44:36,2025-07-08 11:44:36,2025-10-08 11:44:36
PLT000389,PLT-2026-00389,ADM000093,JP05,ONGOING,Persiapan Sertifikasi Halal - Terapan,Program pendampingan singkat untuk UMKM yang ingin menerapkan persiapan sertifikasi halal - terapan secara praktis melalui modul bertahap dan unggahan tugas proyek.,Hanif Ungu,6,4,0,true,90,4.30,284,https://cdn.umkmtumbuh.local/training/plt000389.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-11-28 02:30:47,false,,,2025-10-23 02:30:47,2025-12-26 02:30:47
PLT000390,PLT-2026-00390,ADM000071,JP06,PUBLISHED,Pembukuan dan Harga Pokok Produksi - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi pembukuan dan harga pokok produksi - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Nisa Subianto,8,6,0,false,365,4.16,693,https://cdn.umkmtumbuh.local/training/plt000390.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2025-05-11 18:52:07,false,,,2025-04-13 18:52:07,2025-05-20 18:52:07
PLT000391,PLT-2026-00391,ADM000117,JP07,PUBLISHED,Optimasi Marketplace - Terapan,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi optimasi marketplace - terapan disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Yoeke Ramdani,9,6,0,true,30,4.24,268,https://cdn.umkmtumbuh.local/training/plt000391.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-07-10 13:30:41,false,,,2024-06-21 13:30:41,2024-08-01 13:30:41
PLT000392,PLT-2026-00392,ADM000133,JP08,PUBLISHED,Ekspor Pemula untuk Produk Lokal - Intensif,Program pendampingan singkat untuk UMKM yang ingin menerapkan ekspor pemula untuk produk lokal - intensif secara praktis melalui modul bertahap dan unggahan tugas proyek.,Lolo Wulandari,5,7,0,false,365,4.56,376,https://cdn.umkmtumbuh.local/training/plt000392.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2024-06-27 04:51:31,false,,,2024-05-30 04:51:31,2024-07-02 04:51:31
PLT000393,PLT-2026-00393,ADM000116,JP09,PUBLISHED,Desain Kemasan dan Branding - Praktis,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi desain kemasan dan branding - praktis disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Najma Pawestri,10,7,0,false,30,4.72,353,https://cdn.umkmtumbuh.local/training/plt000393.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-10-05 12:42:15,false,,,2025-09-02 12:42:15,2025-12-23 12:42:15
PLT000394,PLT-2026-00394,ADM000203,JP10,ONGOING,Customer Service dan Retensi Pelanggan - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi customer service dan retensi pelanggan - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Taufik Wibowo,7,6,0,true,365,4.69,650,https://cdn.umkmtumbuh.local/training/plt000394.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2026-02-04 01:36:37,false,,,2026-01-22 01:36:37,2026-03-23 01:36:37
PLT000395,PLT-2026-00395,ADM000180,JP11,PUBLISHED,Operasional Produksi Efisien - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi operasional produksi efisien - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Ratna Rahmawati,7,5,0,false,180,4.75,281,https://cdn.umkmtumbuh.local/training/plt000395.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-05-29 12:58:11,false,,,2025-04-20 12:58:11,2025-08-03 12:58:11
PLT000396,PLT-2026-00396,ADM000176,JP12,PUBLISHED,Branding UMKM dan Pitching - Mandiri,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam branding umkm dan pitching - mandiri. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Salma Suryani,9,7,0,true,30,4.65,383,https://cdn.umkmtumbuh.local/training/plt000396.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-02-03 06:08:22,false,,,2024-01-25 06:08:22,2024-03-15 06:08:22
PLT000397,PLT-2026-00397,ADM000161,JP01,ONGOING,Pembukuan Praktis untuk UMKM - Pemula,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam pembukuan praktis untuk umkm - pemula. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Sulastri Hapsari,6,6,0,true,60,4.94,682,https://cdn.umkmtumbuh.local/training/plt000397.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-05-27 17:27:46,false,,,2024-04-23 17:27:46,2024-06-12 17:27:46
PLT000398,PLT-2026-00398,ADM000057,JP02,PUBLISHED,Strategi Pemasaran Digital - Terapan,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait strategi pemasaran digital - terapan. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Mardiyah Akmalin,8,6,0,true,90,4.72,288,https://cdn.umkmtumbuh.local/training/plt000398.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2025-02-01 18:38:30,false,,,2025-01-14 18:38:30,2025-04-20 18:38:30
PLT000399,PLT-2026-00399,ADM000199,JP03,PUBLISHED,Foto Produk dan Katalog Online - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi foto produk dan katalog online - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Suyatno Sulistyo,4,5,0,true,180,4.45,170,https://cdn.umkmtumbuh.local/training/plt000399.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-10-14 14:42:16,false,,,2024-09-16 14:42:16,2024-12-08 14:42:16
PLT000400,PLT-2026-00400,ADM000060,JP04,DRAFT,Legalitas dan Dokumen Usaha - Kelas Proyek,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam legalitas dan dokumen usaha - kelas proyek. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Puspita Gunawan,6,5,0,false,90,,0,https://cdn.umkmtumbuh.local/training/plt000400.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",,false,,,2026-02-02 05:38:14,2026-05-10 05:38:14
PLT000401,PLT-2026-00401,ADM000245,JP05,PUBLISHED,Persiapan Sertifikasi Halal - Praktis,Program pendampingan singkat untuk UMKM yang ingin menerapkan persiapan sertifikasi halal - praktis secara praktis melalui modul bertahap dan unggahan tugas proyek.,Anisa Prabawa,11,7,0,true,30,4.15,694,https://cdn.umkmtumbuh.local/training/plt000401.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-09-21 22:43:39,false,,,2025-08-31 22:43:39,2025-11-17 22:43:39
PLT000402,PLT-2026-00402,ADM000002,JP06,PUBLISHED,Pembukuan dan Harga Pokok Produksi - Terapan,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi pembukuan dan harga pokok produksi - terapan disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Rina Rahman,5,5,0,true,180,4.29,830,https://cdn.umkmtumbuh.local/training/plt000402.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-08-29 07:54:44,false,,,2025-08-10 07:54:44,2025-09-17 07:54:44
PLT000403,PLT-2026-00403,ADM000140,JP07,ARCHIVED,Optimasi Marketplace - Pemula,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam optimasi marketplace - pemula. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Dian Hidayat,9,8,0,true,60,4.50,684,https://cdn.umkmtumbuh.local/training/plt000403.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2026-04-29 23:23:28,false,,2027-03-06 23:23:28,2026-04-16 23:23:28,2026-04-30 23:23:28
PLT000404,PLT-2026-00404,ADM000070,JP08,PUBLISHED,Ekspor Pemula untuk Produk Lokal - Mandiri,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait ekspor pemula untuk produk lokal - mandiri. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Bayu Cahyani,7,4,0,false,90,4.93,595,https://cdn.umkmtumbuh.local/training/plt000404.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-03-14 02:26:37,false,,,2025-02-07 02:26:37,2025-04-28 02:26:37
PLT000405,PLT-2026-00405,ADM000093,JP09,PUBLISHED,Desain Kemasan dan Branding - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi desain kemasan dan branding - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Kartika Basuki,5,5,0,true,90,4.10,392,https://cdn.umkmtumbuh.local/training/plt000405.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-04-11 16:36:10,false,,,2025-03-28 16:36:10,2025-04-29 16:36:10
PLT000406,PLT-2026-00406,ADM000212,JP10,PUBLISHED,Customer Service dan Retensi Pelanggan - Kelas Proyek,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait customer service dan retensi pelanggan - kelas proyek. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Galih Manggala,5,4,0,true,60,4.40,270,https://cdn.umkmtumbuh.local/training/plt000406.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-02-02 10:50:44,false,,,2025-01-07 10:50:44,2025-02-09 10:50:44
PLT000407,PLT-2026-00407,ADM000122,JP11,ONGOING,Operasional Produksi Efisien - Intensif,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait operasional produksi efisien - intensif. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Miftah Kusuma,10,8,0,true,30,4.80,303,https://cdn.umkmtumbuh.local/training/plt000407.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-11-08 20:11:25,false,,,2025-10-21 20:11:25,2025-12-12 20:11:25
PLT000408,PLT-2026-00408,ADM000154,JP12,ONGOING,Branding UMKM dan Pitching - Terapan,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait branding umkm dan pitching - terapan. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Fauzan Azzahra,5,4,0,false,180,4.91,290,https://cdn.umkmtumbuh.local/training/plt000408.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-08-23 22:46:42,false,,,2024-07-31 22:46:42,2024-11-05 22:46:42
PLT000409,PLT-2026-00409,ADM000141,JP01,PUBLISHED,Pembukuan Praktis untuk UMKM - Terapan,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait pembukuan praktis untuk umkm - terapan. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Annisa Anggraini,5,4,0,true,365,4.67,592,https://cdn.umkmtumbuh.local/training/plt000409.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2026-03-03 10:18:32,false,,,2026-02-25 10:18:32,2026-04-17 10:18:32
