modul_id,pelatihan_id,urutan_modul,judul_modul,deskripsi_modul,durasi_menit,materi_url,is_preview,status_aktif,created_at
MOD002299,PLT000383,4,4. Pengurangan waste,Materi praktik tentang pengurangan waste dengan contoh penerapan langsung pada UMKM.,53,https://cdn.umkmtumbuh.local/materi/plt000383/modul-4.pdf,false,true,2025-01-04 15:12:56
MOD002300,PLT000383,5,5. SOP produksi,Modul sop produksi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,60,https://cdn.umkmtumbuh.local/materi/plt000383/modul-5.pdf,false,true,2025-01-04 15:12:56
MOD002301,PLT000383,6,6. Kontrol kualitas,Modul kontrol kualitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,67,https://cdn.umkmtumbuh.local/materi/plt000383/modul-6.pdf,false,true,2025-01-04 15:12:56
MOD002302,PLT000383,7,7. Stok bahan baku,Pembahasan stok bahan baku menggunakan studi kasus usaha kecil dan template kerja sederhana.,74,https://cdn.umkmtumbuh.local/materi/plt000383/modul-7.pdf,false,true,2025-01-04 15:12:56
MOD002303,PLT000383,8,8. Pengurangan waste,Materi praktik tentang pengurangan waste dengan contoh penerapan langsung pada UMKM.,26,https://cdn.umkmtumbuh.local/materi/plt000383/modul-8.pdf,false,true,2025-01-04 15:12:56
MOD002304,PLT000384,1,1. Storytelling usaha,Modul storytelling usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,33,https://cdn.umkmtumbuh.local/materi/plt000384/modul-1.pdf,true,true,2024-05-02 08:54:35
MOD002305,PLT000384,2,2. Unique selling point,Pembahasan unique selling point menggunakan studi kasus usaha kecil dan template kerja sederhana.,40,https://cdn.umkmtumbuh.local/materi/plt000384/modul-2.pdf,false,true,2024-05-02 08:54:35
MOD002306,PLT000384,3,3. Pitch deck,Pembahasan pitch deck menggunakan studi kasus usaha kecil dan template kerja sederhana.,47,https://cdn.umkmtumbuh.local/materi/plt000384/modul-3.pdf,false,true,2024-05-02 08:54:35
MOD002307,PLT000384,4,4. Simulasi presentasi,Pembahasan simulasi presentasi menggunakan studi kasus usaha kecil dan template kerja sederhana.,54,https://cdn.umkmtumbuh.local/materi/plt000384/modul-4.pdf,false,true,2024-05-02 08:54:35
MOD002308,PLT000384,5,5. Storytelling usaha,Materi praktik tentang storytelling usaha dengan contoh penerapan langsung pada UMKM.,61,https://cdn.umkmtumbuh.local/materi/plt000384/modul-5.pdf,false,true,2024-05-02 08:54:35
MOD002309,PLT000385,1,1. Dasar arus kas,Pembahasan dasar arus kas menggunakan studi kasus usaha kecil dan template kerja sederhana.,68,https://cdn.umkmtumbuh.local/materi/plt000385/modul-1.pdf,true,true,2024-09-23 11:20:48
MOD002310,PLT000385,2,2. Pencatatan transaksi harian,Pembahasan pencatatan transaksi harian menggunakan studi kasus usaha kecil dan template kerja sederhana.,20,https://cdn.umkmtumbuh.local/materi/plt000385/modul-2.pdf,false,true,2024-09-23 11:20:48
MOD002311,PLT000385,3,3. Laporan laba rugi sederhana,Modul laporan laba rugi sederhana berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,27,https://cdn.umkmtumbuh.local/materi/plt000385/modul-3.pdf,false,true,2024-09-23 11:20:48
MOD002312,PLT000385,4,4. Evaluasi margin usaha,Modul evaluasi margin usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,34,https://cdn.umkmtumbuh.local/materi/plt000385/modul-4.pdf,false,true,2024-09-23 11:20:48
MOD002313,PLT000385,5,5. Dasar arus kas,Modul dasar arus kas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,41,https://cdn.umkmtumbuh.local/materi/plt000385/modul-5.pdf,false,true,2024-09-23 11:20:48
MOD002314,PLT000385,6,6. Pencatatan transaksi harian,Modul pencatatan transaksi harian berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,48,https://cdn.umkmtumbuh.local/materi/plt000385/modul-6.pdf,false,true,2024-09-23 11:20:48
MOD002315,PLT000385,7,7. Laporan laba rugi sederhana,Materi praktik tentang laporan laba rugi sederhana dengan contoh penerapan langsung pada UMKM.,55,https://cdn.umkmtumbuh.local/materi/plt000385/modul-7.pdf,false,true,2024-09-23 11:20:48
MOD002316,PLT000385,8,8. Evaluasi margin usaha,Pembahasan evaluasi margin usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,62,https://cdn.umkmtumbuh.local/materi/plt000385/modul-8.pdf,false,true,2024-09-23 11:20:48
MOD002317,PLT000386,1,1. Segmentasi pelanggan,Materi praktik tentang segmentasi pelanggan dengan contoh penerapan langsung pada UMKM.,69,https://cdn.umkmtumbuh.local/materi/plt000386/modul-1.pdf,true,true,2026-02-15 19:21:08
MOD002318,PLT000386,2,2. Konten Instagram dan TikTok,Materi praktik tentang konten instagram dan tiktok dengan contoh penerapan langsung pada UMKM.,21,https://cdn.umkmtumbuh.local/materi/plt000386/modul-2.pdf,false,true,2026-02-15 19:21:08
MOD002319,PLT000386,3,3. Kalender promosi,Materi praktik tentang kalender promosi dengan contoh penerapan langsung pada UMKM.,28,https://cdn.umkmtumbuh.local/materi/plt000386/modul-3.pdf,false,true,2026-02-15 19:21:08
MOD002320,PLT000386,4,4. Evaluasi metrik kampanye,Pembahasan evaluasi metrik kampanye menggunakan studi kasus usaha kecil dan template kerja sederhana.,35,https://cdn.umkmtumbuh.local/materi/plt000386/modul-4.pdf,false,true,2026-02-15 19:21:08
MOD002321,PLT000386,5,5. Segmentasi pelanggan,Pembahasan segmentasi pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,42,https://cdn.umkmtumbuh.local/materi/plt000386/modul-5.pdf,false,true,2026-02-15 19:21:08
MOD002322,PLT000386,6,6. Konten Instagram dan TikTok,Modul konten instagram dan tiktok berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,49,https://cdn.umkmtumbuh.local/materi/plt000386/modul-6.pdf,false,true,2026-02-15 19:21:08
MOD002323,PLT000387,1,1. Pencahayaan dasar,Pembahasan pencahayaan dasar menggunakan studi kasus usaha kecil dan template kerja sederhana.,56,https://cdn.umkmtumbuh.local/materi/plt000387/modul-1.pdf,true,true,2024-07-25 11:52:24
MOD002324,PLT000387,2,2. Angle foto produk,Materi praktik tentang angle foto produk dengan contoh penerapan langsung pada UMKM.,63,https://cdn.umkmtumbuh.local/materi/plt000387/modul-2.pdf,false,true,2024-07-25 11:52:24
MOD002325,PLT000387,3,3. Editing ringan,Modul editing ringan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,70,https://cdn.umkmtumbuh.local/materi/plt000387/modul-3.pdf,false,true,2024-07-25 11:52:24
MOD002326,PLT000387,4,4. Katalog marketplace,Pembahasan katalog marketplace menggunakan studi kasus usaha kecil dan template kerja sederhana.,22,https://cdn.umkmtumbuh.local/materi/plt000387/modul-4.pdf,false,true,2024-07-25 11:52:24
MOD002327,PLT000387,5,5. Pencahayaan dasar,Modul pencahayaan dasar berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,29,https://cdn.umkmtumbuh.local/materi/plt000387/modul-5.pdf,false,true,2024-07-25 11:52:24
MOD002328,PLT000387,6,6. Angle foto produk,Pembahasan angle foto produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,36,https://cdn.umkmtumbuh.local/materi/plt000387/modul-6.pdf,false,true,2024-07-25 11:52:24
MOD002329,PLT000387,7,7. Editing ringan,Modul editing ringan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,43,https://cdn.umkmtumbuh.local/materi/plt000387/modul-7.pdf,false,true,2024-07-25 11:52:24
MOD002330,PLT000387,8,8. Katalog marketplace,Modul katalog marketplace berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,50,https://cdn.umkmtumbuh.local/materi/plt000387/modul-8.pdf,false,true,2024-07-25 11:52:24
MOD002331,PLT000388,1,1. NIB dan OSS,Materi praktik tentang nib dan oss dengan contoh penerapan langsung pada UMKM.,57,https://cdn.umkmtumbuh.local/materi/plt000388/modul-1.pdf,true,true,2025-07-23 11:44:36
MOD002332,PLT000388,2,2. NPWP usaha,Pembahasan npwp usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,64,https://cdn.umkmtumbuh.local/materi/plt000388/modul-2.pdf,false,true,2025-07-23 11:44:36
MOD002333,PLT000388,3,3. Merek dagang,Materi praktik tentang merek dagang dengan contoh penerapan langsung pada UMKM.,71,https://cdn.umkmtumbuh.local/materi/plt000388/modul-3.pdf,false,true,2025-07-23 11:44:36
MOD002334,PLT000388,4,4. Dokumen administrasi,Pembahasan dokumen administrasi menggunakan studi kasus usaha kecil dan template kerja sederhana.,23,https://cdn.umkmtumbuh.local/materi/plt000388/modul-4.pdf,false,true,2025-07-23 11:44:36
MOD002335,PLT000388,5,5. NIB dan OSS,Modul nib dan oss berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,30,https://cdn.umkmtumbuh.local/materi/plt000388/modul-5.pdf,false,true,2025-07-23 11:44:36
MOD002336,PLT000388,6,6. NPWP usaha,Modul npwp usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,37,https://cdn.umkmtumbuh.local/materi/plt000388/modul-6.pdf,false,true,2025-07-23 11:44:36
MOD002337,PLT000388,7,7. Merek dagang,Materi praktik tentang merek dagang dengan contoh penerapan langsung pada UMKM.,44,https://cdn.umkmtumbuh.local/materi/plt000388/modul-7.pdf,false,true,2025-07-23 11:44:36
MOD002338,PLT000388,8,8. Dokumen administrasi,Pembahasan dokumen administrasi menggunakan studi kasus usaha kecil dan template kerja sederhana.,51,https://cdn.umkmtumbuh.local/materi/plt000388/modul-8.pdf,false,true,2025-07-23 11:44:36
MOD002339,PLT000389,1,1. Kebijakan halal,Modul kebijakan halal berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,58,https://cdn.umkmtumbuh.local/materi/plt000389/modul-1.pdf,true,true,2025-11-25 02:30:47
MOD002340,PLT000389,2,2. Alur produksi,Pembahasan alur produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,65,https://cdn.umkmtumbuh.local/materi/plt000389/modul-2.pdf,false,true,2025-11-25 02:30:47
MOD002341,PLT000389,3,3. Bahan dan pemasok,Pembahasan bahan dan pemasok menggunakan studi kasus usaha kecil dan template kerja sederhana.,72,https://cdn.umkmtumbuh.local/materi/plt000389/modul-3.pdf,false,true,2025-11-25 02:30:47
MOD002342,PLT000389,4,4. Dokumen SJPH,Pembahasan dokumen sjph menggunakan studi kasus usaha kecil dan template kerja sederhana.,24,https://cdn.umkmtumbuh.local/materi/plt000389/modul-4.pdf,false,true,2025-11-25 02:30:47
MOD002343,PLT000390,1,1. Biaya bahan baku,Materi praktik tentang biaya bahan baku dengan contoh penerapan langsung pada UMKM.,31,https://cdn.umkmtumbuh.local/materi/plt000390/modul-1.pdf,true,true,2025-05-08 18:52:07
MOD002344,PLT000390,2,2. Biaya tenaga kerja,Materi praktik tentang biaya tenaga kerja dengan contoh penerapan langsung pada UMKM.,38,https://cdn.umkmtumbuh.local/materi/plt000390/modul-2.pdf,false,true,2025-05-08 18:52:07
MOD002345,PLT000390,3,3. Overhead,Pembahasan overhead menggunakan studi kasus usaha kecil dan template kerja sederhana.,45,https://cdn.umkmtumbuh.local/materi/plt000390/modul-3.pdf,false,true,2025-05-08 18:52:07
MOD002346,PLT000390,4,4. Penentuan harga jual,Pembahasan penentuan harga jual menggunakan studi kasus usaha kecil dan template kerja sederhana.,52,https://cdn.umkmtumbuh.local/materi/plt000390/modul-4.pdf,false,true,2025-05-08 18:52:07
MOD002347,PLT000390,5,5. Biaya bahan baku,Materi praktik tentang biaya bahan baku dengan contoh penerapan langsung pada UMKM.,59,https://cdn.umkmtumbuh.local/materi/plt000390/modul-5.pdf,false,true,2025-05-08 18:52:07
MOD002348,PLT000390,6,6. Biaya tenaga kerja,Materi praktik tentang biaya tenaga kerja dengan contoh penerapan langsung pada UMKM.,66,https://cdn.umkmtumbuh.local/materi/plt000390/modul-6.pdf,false,true,2025-05-08 18:52:07
MOD002349,PLT000391,1,1. Judul produk,Modul judul produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,73,https://cdn.umkmtumbuh.local/materi/plt000391/modul-1.pdf,true,true,2024-07-07 13:30:41
MOD002350,PLT000391,2,2. Deskripsi SEO,Materi praktik tentang deskripsi seo dengan contoh penerapan langsung pada UMKM.,25,https://cdn.umkmtumbuh.local/materi/plt000391/modul-2.pdf,false,true,2024-07-07 13:30:41
MOD002351,PLT000391,3,3. Voucher dan promosi,Modul voucher dan promosi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,32,https://cdn.umkmtumbuh.local/materi/plt000391/modul-3.pdf,false,true,2024-07-07 13:30:41
MOD002352,PLT000391,4,4. Manajemen rating,Pembahasan manajemen rating menggunakan studi kasus usaha kecil dan template kerja sederhana.,39,https://cdn.umkmtumbuh.local/materi/plt000391/modul-4.pdf,false,true,2024-07-07 13:30:41
MOD002353,PLT000391,5,5. Judul produk,Modul judul produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,46,https://cdn.umkmtumbuh.local/materi/plt000391/modul-5.pdf,false,true,2024-07-07 13:30:41
MOD002354,PLT000391,6,6. Deskripsi SEO,Pembahasan deskripsi seo menggunakan studi kasus usaha kecil dan template kerja sederhana.,53,https://cdn.umkmtumbuh.local/materi/plt000391/modul-6.pdf,false,true,2024-07-07 13:30:41
MOD002355,PLT000392,1,1. Kurasi produk ekspor,Pembahasan kurasi produk ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,60,https://cdn.umkmtumbuh.local/materi/plt000392/modul-1.pdf,true,true,2024-06-24 04:51:31
MOD002356,PLT000392,2,2. Dokumen ekspor,Modul dokumen ekspor berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,67,https://cdn.umkmtumbuh.local/materi/plt000392/modul-2.pdf,false,true,2024-06-24 04:51:31
MOD002357,PLT000392,3,3. Kemasan pengiriman,Modul kemasan pengiriman berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,74,https://cdn.umkmtumbuh.local/materi/plt000392/modul-3.pdf,false,true,2024-06-24 04:51:31
MOD002358,PLT000392,4,4. Riset negara tujuan,Pembahasan riset negara tujuan menggunakan studi kasus usaha kecil dan template kerja sederhana.,26,https://cdn.umkmtumbuh.local/materi/plt000392/modul-4.pdf,false,true,2024-06-24 04:51:31
MOD002359,PLT000392,5,5. Kurasi produk ekspor,Materi praktik tentang kurasi produk ekspor dengan contoh penerapan langsung pada UMKM.,33,https://cdn.umkmtumbuh.local/materi/plt000392/modul-5.pdf,false,true,2024-06-24 04:51:31
MOD002360,PLT000392,6,6. Dokumen ekspor,Materi praktik tentang dokumen ekspor dengan contoh penerapan langsung pada UMKM.,40,https://cdn.umkmtumbuh.local/materi/plt000392/modul-6.pdf,false,true,2024-06-24 04:51:31
MOD002361,PLT000392,7,7. Kemasan pengiriman,Modul kemasan pengiriman berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,47,https://cdn.umkmtumbuh.local/materi/plt000392/modul-7.pdf,false,true,2024-06-24 04:51:31
MOD002362,PLT000393,1,1. Identitas merek,Pembahasan identitas merek menggunakan studi kasus usaha kecil dan template kerja sederhana.,54,https://cdn.umkmtumbuh.local/materi/plt000393/modul-1.pdf,true,true,2025-10-02 12:42:15
MOD002363,PLT000393,2,2. Label produk,Pembahasan label produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,61,https://cdn.umkmtumbuh.local/materi/plt000393/modul-2.pdf,false,true,2025-10-02 12:42:15
MOD002364,PLT000393,3,3. Informasi kemasan,Materi praktik tentang informasi kemasan dengan contoh penerapan langsung pada UMKM.,68,https://cdn.umkmtumbuh.local/materi/plt000393/modul-3.pdf,false,true,2025-10-02 12:42:15
MOD002365,PLT000393,4,4. Mockup kemasan,Materi praktik tentang mockup kemasan dengan contoh penerapan langsung pada UMKM.,20,https://cdn.umkmtumbuh.local/materi/plt000393/modul-4.pdf,false,true,2025-10-02 12:42:15
MOD002366,PLT000393,5,5. Identitas merek,Modul identitas merek berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,27,https://cdn.umkmtumbuh.local/materi/plt000393/modul-5.pdf,false,true,2025-10-02 12:42:15
MOD002367,PLT000393,6,6. Label produk,Pembahasan label produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,34,https://cdn.umkmtumbuh.local/materi/plt000393/modul-6.pdf,false,true,2025-10-02 12:42:15
MOD002368,PLT000393,7,7. Informasi kemasan,Materi praktik tentang informasi kemasan dengan contoh penerapan langsung pada UMKM.,41,https://cdn.umkmtumbuh.local/materi/plt000393/modul-7.pdf,false,true,2025-10-02 12:42:15
MOD002369,PLT000394,1,1. SOP respon pelanggan,Materi praktik tentang sop respon pelanggan dengan contoh penerapan langsung pada UMKM.,48,https://cdn.umkmtumbuh.local/materi/plt000394/modul-1.pdf,true,true,2026-02-01 01:36:37
MOD002370,PLT000394,2,2. Komplain pelanggan,Modul komplain pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,55,https://cdn.umkmtumbuh.local/materi/plt000394/modul-2.pdf,false,true,2026-02-01 01:36:37
MOD002371,PLT000394,3,3. Database pelanggan,Modul database pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,62,https://cdn.umkmtumbuh.local/materi/plt000394/modul-3.pdf,false,true,2026-02-01 01:36:37
MOD002372,PLT000394,4,4. Program loyalitas,Modul program loyalitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,69,https://cdn.umkmtumbuh.local/materi/plt000394/modul-4.pdf,false,true,2026-02-01 01:36:37
MOD002373,PLT000394,5,5. SOP respon pelanggan,Pembahasan sop respon pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,21,https://cdn.umkmtumbuh.local/materi/plt000394/modul-5.pdf,false,true,2026-02-01 01:36:37
MOD002374,PLT000394,6,6. Komplain pelanggan,Modul komplain pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,28,https://cdn.umkmtumbuh.local/materi/plt000394/modul-6.pdf,false,true,2026-02-01 01:36:37
MOD002375,PLT000395,1,1. SOP produksi,Modul sop produksi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,35,https://cdn.umkmtumbuh.local/materi/plt000395/modul-1.pdf,true,true,2025-05-26 12:58:11
MOD002376,PLT000395,2,2. Kontrol kualitas,Modul kontrol kualitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,42,https://cdn.umkmtumbuh.local/materi/plt000395/modul-2.pdf,false,true,2025-05-26 12:58:11
MOD002377,PLT000395,3,3. Stok bahan baku,Modul stok bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,49,https://cdn.umkmtumbuh.local/materi/plt000395/modul-3.pdf,false,true,2025-05-26 12:58:11
MOD002378,PLT000395,4,4. Pengurangan waste,Modul pengurangan waste berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,56,https://cdn.umkmtumbuh.local/materi/plt000395/modul-4.pdf,false,true,2025-05-26 12:58:11
